,title,topFeatures,price,categorie,brand
6681,Time XPro 15 Road Pedals,"[['material', 'body'], ['contact surface area', '725mm2'], ['stack height', '13.5mm'], ['cleats', 'iclic - free foot'], ['tension adjust', '3 different settings'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes'], ['mtb', 'yes']]",263.99,pedals,time
6687,Time XPro 12 Road Pedals,"[['material', 'body'], ['contact surface area', '725mm2'], ['stack height', '13,5mm'], ['cleats', 'iclic - free foot'], ['tension adjust', '3 different settings'], ['weight', '188g (pair)'], ['commuter', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",249.99,pedals,time
6693,Time ATAC DH 4 Downhill Pedals,"[['material', 'spindle'], ['cleats', 'atac'], ['threading', '9/16 - 20""'], ['weight', '476g (pair)'], ['cyclocross', 'yes'], ['mtb', 'yes']]",79.99,pedals,time
6695,Time Speciale 8 Enduro Pedals,"[['material', 'body'], ['use', 'mtb, enduro'], ['tension', 'micro-adjustment'], ['binding', 'dual-sided'], ['pins', '4 per pedal'], ['stack height', '17mm'], ['compatibility', 'shoes with spd system'], ['weight', '392g (approx)'], ['mtb', 'yes']]",133.99,pedals,time
5151,ODI Troy Lee Designs Lock-On Grips,"[['weight', '98g'], ['size', '130mm'], ['mtb', 'yes']]",29.99,grips,troy_lee_designs
952,TRP Spyke ML800 Brake Levers,"[['material', 'alloy lever and bracket, stainless steel hardware'], ['handlebar clamp size', 'standard 22.2mm (for use with flat bars)'], ['brake cables included', 'no'], ['single or pair', 'pair'], ['weight', '156g (pair)'], ['commuter', 'yes'], ['touring', 'yes'], ['mtb', 'yes']]",40.0,brake_lever,trp
1217,TRP Parabox Disc Brake Pads,[],12.49,disc_brake,trp
1226,TRP Q20.11 Disc Brake Pads,"[['brake type', 'hydraulic disc brake'], ['mtb', 'yes']]",15.0,disc_brake,trp
1217,TRP Parabox Disc Brake Pads,[],12.49,disc_brake_pads,trp
1226,TRP Q20.11 Disc Brake Pads,"[['brake type', 'hydraulic disc brake'], ['mtb', 'yes']]",15.0,disc_brake_pads,trp
1968,Truvativ Descendant 6K Eagle Boost DUB Chainset,"[['material', 'crank arm'], ['use', 'mountain bike (mtb)'], ['speed', '12 speed'], ['chainring size', '32t'], ['chainline', '52mm'], ['bottom bracket (bb) spindle interface', 'dub'], ['bolt circle diameter (bcd)', 'direct mount (dm)'], ['guard', 'no guard'], ['please note', 'bottom bracket is not included (available separately)'], ['weight', '717g'], ['bottom bracket type', 'dub'], ['no. of chainrings', 'single'], ['chainset type', 'single'], ['chainring size', '32 tooth'], ['speed', '12 speed'], ['mtb', 'yes']]",97.99,chainset,truvativ
4540,Truvativ Descendant MTB Riser Handlebar,"[['material', 'al7050 aluminium'], ['rise', '20mm'], ['upsweep', '5 degrees'], ['backsweep', '7 degrees'], ['bar clamp diameter', '31.8mm'], ['usage', 'all mountain, enduro'], ['mtb', 'yes']]",52.99,handlebar,truvativ
4549,Truvativ Descendant 35mm Riser Handlebar,"[['material', 'al-7050 aluminium'], ['width', '760mm'], ['backsweep', '7 degrees'], ['bar clamp diameter', '35mm'], ['rise', '25mm'], ['upsweep', '5 degrees'], ['weight', '310g'], ['mtb', 'yes']]",47.49,handlebar,truvativ
4559,Truvativ Descendant DH MTB Riser Handlebar,"[['material', 'al7050 aluminium'], ['finish', 'blast black'], ['width', '800mm'], ['rise', '25mm'], ['upsweep', '5 degrees'], ['backsweep', '9 degrees'], ['bar clamp diameter', '31.8mm'], ['usage', 'freeride, downhill'], ['mtb', 'yes']]",57.49,handlebar,truvativ
4573,Truvativ Descendant 35mm DH Handlebar,"[['material', 'al-7050 aluminium'], ['width', '800mm'], ['backsweep', '9 degrees'], ['bar clamp diameter', '35mm'], ['rise', '25mm'], ['upsweep', '5 degrees'], ['weight', '310g'], ['mtb', 'yes']]",52.49,handlebar,truvativ
4856,Truvativ Descendant MTB Riser Handlebar,"[['material', 'al7050 aluminium'], ['rise', '20mm'], ['upsweep', '5 degrees'], ['backsweep', '7 degrees'], ['bar clamp diameter', '31.8mm'], ['usage', 'all mountain, enduro'], ['mtb', 'yes']]",52.99,handlebar,truvativ
4891,Truvativ Descendant 35mm Riser Handlebar,"[['material', 'al-7050 aluminium'], ['width', '760mm'], ['backsweep', '7 degrees'], ['bar clamp diameter', '35mm'], ['rise', '25mm'], ['upsweep', '5 degrees'], ['weight', '310g'], ['mtb', 'yes']]",47.49,handlebar,truvativ
4908,Truvativ Descendant DH MTB Riser Handlebar,"[['material', 'al7050 aluminium'], ['finish', 'blast black'], ['width', '800mm'], ['rise', '25mm'], ['upsweep', '5 degrees'], ['backsweep', '9 degrees'], ['bar clamp diameter', '31.8mm'], ['usage', 'freeride, downhill'], ['mtb', 'yes']]",57.49,handlebar,truvativ
4943,Truvativ Descendant 35mm DH Handlebar,"[['material', 'al-7050 aluminium'], ['width', '800mm'], ['backsweep', '9 degrees'], ['bar clamp diameter', '35mm'], ['rise', '25mm'], ['upsweep', '5 degrees'], ['weight', '310g'], ['mtb', 'yes']]",52.49,handlebar,truvativ
5585,Truvativ Hussefelt Stem,"[['material', 'body'], ['bolts', 'crmo'], ['weight', '203g (40mm)'], ['recommended use', 'freeride, downhill']]",24.99,stem,truvativ
5919,Truvativ Hussefelt Stem,"[['material', 'body'], ['bolts', 'crmo'], ['weight', '203g (40mm)'], ['recommended use', 'freeride, downhill']]",24.99,stem,truvativ
1847,Campagnolo Veloce 10 Speed Band-On Front Derailleur,"[['no. of chainrings', 'double'], ['front derailleur mount', 'band on - 31.8mm'], ['front derailleur', 'shimano ultegra'], ['speed', '10 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",33.99,front_derailleur,velo
1852,Campagnolo Veloce 10 Speed Braze-On Front Derailleur,"[['max tooth difference', '16t'], ['max chainring size', '55t'], ['min chainring size', '34t'], ['weight', '98g'], ['no. of chainrings', 'double'], ['front derailleur mount', 'band on - 31.8mm'], ['front derailleur', 'shimano ultegra'], ['speed', '10 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",27.99,front_derailleur,velo
2317,Token Ninja Cervelo BBRight BB386 Bottom Bracket,"[[""manufacturer's part number"", 'tk-dbbtf46br386-bktk']]",49.99,bottom_bracket,velo
2364,Token Ninja Cervelo BBRight Sram GXP Bottom Bracket,[],48.99,bottom_bracket,velo
2373,Token Ninja Cervelo BBRight Shimano 24mm Bottom Bracket,[],48.99,bottom_bracket,velo
3698,Token Ninja Cervelo BBRight BB386 Bottom Bracket,"[[""manufacturer's part number"", 'tk-dbbtf46br386-bktk']]",49.99,bottom_bracket,velo
3738,Token Ninja Cervelo BBRight Sram GXP Bottom Bracket,[],48.99,bottom_bracket,velo
3742,Token Ninja Cervelo BBRight Shimano 24mm Bottom Bracket,[],48.99,bottom_bracket,velo
2713,Campagnolo Veloce 10 Speed Cassette,"[['material', 'heat-treated cogs, carefully machined from nickel chrome steel'], ['speed', '10-speed'], ['compatibility', 'all campagnolo 10-speed road drivetrains'], ['use', 'road'], ['weight', '258g (11-25t)'], ['cassette range', 'multiple options available'], ['speed', '10 speed'], ['road', 'yes']]",47.99,cassette,velo
2724,Campagnolo Veloce UltraDrive 9 Speed Cassette,"[['available sizes', '12-23, 13-23, 13-26'], ['lockring included', 'yes'], ['cassette range', '11-28 tooth'], ['speed', '9 speed'], ['road', 'yes']]",38.99,cassette,velo
3797,Campagnolo Veloce 10 Speed Cassette,"[['material', 'heat-treated cogs, carefully machined from nickel chrome steel'], ['speed', '10-speed'], ['compatibility', 'all campagnolo 10-speed road drivetrains'], ['use', 'road'], ['weight', '258g (11-25t)'], ['cassette range', 'multiple options available'], ['speed', '10 speed'], ['road', 'yes']]",47.99,cassette,velo
3808,Campagnolo Veloce UltraDrive 9 Speed Cassette,"[['available sizes', '12-23, 13-23, 13-26'], ['lockring included', 'yes'], ['cassette range', '11-28 tooth'], ['speed', '9 speed'], ['road', 'yes']]",38.99,cassette,velo
2960,Campagnolo Veloce 10 Speed Rear Derailleur,"[['upper to lower pulley-axle', '55 mm/ 75 mm (medium cage)'], ['weight', '227g'], ['rear derailleur', 'campagnolo veloce'], ['speed', '10 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['road', 'yes']]",84.99,rear_derailleur,velo
3984,Campagnolo Veloce 10 Speed Rear Derailleur,"[['upper to lower pulley-axle', '55 mm/ 75 mm (medium cage)'], ['weight', '227g'], ['rear derailleur', 'campagnolo veloce'], ['speed', '10 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['road', 'yes']]",84.99,rear_derailleur,velo
3209,Campagnolo Veloce 10 Speed Chain,"[['weight', '272g'], ['speed', '10 speed'], ['road', 'yes'], ['mtb', 'yes']]",35.99,chain,velo
4274,Campagnolo Veloce 10 Speed Chain,"[['weight', '272g'], ['speed', '10 speed'], ['road', 'yes'], ['mtb', 'yes']]",35.99,chain,velo
4453,Deda Velocita Track Handlebar,"[['clamp size', '31.7mm'], ['width', '40-42cm (outside-outside)'], ['deep drop', '173mm (centre to centre)'], ['reach', '109mm (centre to centre)'], ['weight', '676g (42cm)'], ['finish', 'polished chrome'], ['road', 'yes']]",54.99,handlebar,velo
4965,Deda Velocita Track Handlebar,"[['clamp size', '31.7mm'], ['width', '40-42cm (outside-outside)'], ['deep drop', '173mm (centre to centre)'], ['reach', '109mm (centre to centre)'], ['weight', '676g (42cm)'], ['finish', 'polished chrome'], ['road', 'yes']]",54.99,handlebar,velo
3124,Wippermann BMX/Track 100 Single Speed Chain,"[['steel - 1/2“ x 1/8“, pin length', '9.2mm'], ['weight', '403g'], ['links', '112 incl. spring clip'], ['speed', 'single']]",9.99,chain,wippermann
3125,Wippermann Connex 11S0 11 Speed Chain,"[['1/2"" x 11/128"", pin length', '5.6mm'], ['weight', '270g/118 links'], ['speed', '11 speed'], ['road', 'yes'], ['mtb', 'yes']]",46.99,chain,wippermann
3127,Wippermann Connex 10S0 10 Speed Chain,"[['1/2"" x 11/128"", pin length', '5.9mm'], ['weight', '275g'], ['speed', '10 speed'], ['road', 'yes'], ['mtb', 'yes']]",32.49,chain,wippermann
3200,Wippermann Connex 10SE E- Bike Chain,"[['dimensions', '1/2"" x 11/128""'], ['pin length', '5.90mm'], ['roller width', '2.20mm'], ['pin ejection pressure', '2000n'], ['pin hardening', 'xhb'], ['links', '136'], ['weight', '315g'], ['speed', '10 speed']]",63.49,chain,wippermann
3208,Wippermann Connex 808 8 Speed Chain,"[['1/2"" x 3/32"", pin length', '7.2mm'], ['weight', '308g'], ['links', '114'], ['speed', '8 speed'], ['road', 'yes'], ['mtb', 'yes']]",24.99,chain,wippermann
4206,Wippermann BMX/Track 100 Single Speed Chain,"[['steel - 1/2“ x 1/8“, pin length', '9.2mm'], ['weight', '403g'], ['links', '112 incl. spring clip'], ['speed', 'single']]",9.99,chain,wippermann
4207,Wippermann Connex 11S0 11 Speed Chain,"[['1/2"" x 11/128"", pin length', '5.6mm'], ['weight', '270g/118 links'], ['speed', '11 speed'], ['road', 'yes'], ['mtb', 'yes']]",46.99,chain,wippermann
4208,Wippermann Connex 10S0 10 Speed Chain,"[['1/2"" x 11/128"", pin length', '5.9mm'], ['weight', '275g'], ['speed', '10 speed'], ['road', 'yes'], ['mtb', 'yes']]",32.49,chain,wippermann
4265,Wippermann Connex 10SE E- Bike Chain,"[['dimensions', '1/2"" x 11/128""'], ['pin length', '5.90mm'], ['roller width', '2.20mm'], ['pin ejection pressure', '2000n'], ['pin hardening', 'xhb'], ['links', '136'], ['weight', '315g'], ['speed', '10 speed']]",63.49,chain,wippermann
4273,Wippermann Connex 808 8 Speed Chain,"[['1/2"" x 3/32"", pin length', '7.2mm'], ['weight', '308g'], ['links', '114'], ['speed', '8 speed'], ['road', 'yes'], ['mtb', 'yes']]",24.99,chain,wippermann
117,WTB Volt Chromoly Bike Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'chromoly (crmo)'], ['padding', 'hlx and gel'], ['use', 'mtb, gravel, cross country'], ['dimensions', 'narrow'], ['weight', 'narrow'], ['rail material', 'steel'], ['mtb', 'yes']]",62.99,saddle,wtb
135,WTB Koda Chromoly Bike Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'crmo'], ['padding', 'hlx and gel padding'], ['use', 'mtb, road, cross country'], ['dimensions', 'medium'], ['weight', 'medium'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",62.99,saddle,wtb
151,WTB Rocket Titanium Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'titanium'], ['padding', 'dna padding'], ['use', 'mtb, road, gravel, cross country'], ['dimensions', 'narrow'], ['weight', 'narrow'], ['rail material', 'titanium'], ['road', 'yes'], ['mtb', 'yes']]",109.99,saddle,wtb
152,WTB Volt Steel Bike Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'steel'], ['padding', 'dnax padding'], ['use', 'mountain bike (mtb), gravel, cross country'], ['dimensions', 'narrow'], ['weight', 'narrow'], ['rail material', 'steel'], ['mtb', 'yes']]",39.99,saddle,wtb
159,WTB Silverado Carbon Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'carbon'], ['padding', 'dna padding'], ['use', 'mtb, road, gravel, cross country'], ['rail size', '7x9mm'], ['dimensions', 'narrow'], ['weight', 'narrow'], ['rail material', 'carbon'], ['road', 'yes'], ['mtb', 'yes']]",179.99,saddle,wtb
172,WTB Deva Cromoly Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'crmo'], ['padding', 'hlx and gel padding'], ['use', 'mtb, gravel, cross country'], ['dimensions', '145x260mm'], ['weight', '275g (approx)'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",59.99,saddle,wtb
183,WTB Rocket Steel Bike Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'steel'], ['padding', 'dnax padding'], ['use', 'mtb, road, gravel, cross country'], ['dimensions', 'narrow'], ['weight', 'medium'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",39.99,saddle,wtb
187,WTB Pure Steel Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'steel'], ['padding', 'dnax padding'], ['use', 'mtb'], ['dimensions', '148x275mm'], ['weight', '345g (approx)'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",35.99,saddle,wtb
189,WTB SL8 Titanium Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'titanium'], ['padding', 'dna padding'], ['use', 'mtb, road, gravel, cross country'], ['dimensions', 'narrow'], ['weight', 'narrow'], ['rail material', 'titanium'], ['road', 'yes'], ['mtb', 'yes']]",109.99,saddle,wtb
190,WTB Pure Titanium Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'titanium'], ['padding', 'dna padding'], ['use', 'mtb'], ['dimensions', '148x275mm'], ['weight', '239g (approx)'], ['rail material', 'titanium'], ['mtb', 'yes']]",109.99,saddle,wtb
191,WTB Silverado Titanium Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'titanium'], ['padding', 'dna padding'], ['use', 'mtb, road, gravel, cross country'], ['dimensions', 'narrow'], ['weight', 'narrow'], ['rail material', 'titanium'], ['road', 'yes'], ['mtb', 'yes']]",109.99,saddle,wtb
207,WTB SL8 Cromoly Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'crmo'], ['padding', 'hlx padding'], ['use', 'mtb, road, gravel, cross country'], ['dimensions', 'narrow'], ['weight', 'narrow'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",53.99,saddle,wtb
208,WTB Pure Chromoly Bike Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'crmo'], ['padding', 'hlx and gel padding'], ['use', 'mtb'], ['dimensions', '148x275mm'], ['weight', '340g (approx)'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",59.99,saddle,wtb
218,WTB Speed Steel Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'steel'], ['padding', 'dnax padding'], ['use', 'road, mtb'], ['dimensions', '145x270mm'], ['weight', '379g (approx)'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",39.99,saddle,wtb
220,WTB Comfort Steel Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'steel'], ['padding', 'dnax padding'], ['use', 'road'], ['dimensions', '174x270mm'], ['weight', '390g (approx)'], ['rail material', 'steel'], ['road', 'yes']]",35.99,saddle,wtb
221,WTB Speed She Steel Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'steel'], ['padding', 'dnax padding'], ['use', 'road, mtb'], ['dimensions', '150x245mm'], ['gender', ""women's""], ['weight', '325g (approx)'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",35.99,saddle,wtb
222,WTB Silverado Steel Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'steel'], ['padding', 'dnax padding'], ['use', 'mtb, road, gravel, cross country'], ['dimensions', 'narrow'], ['weight', 'narrow'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",35.99,saddle,wtb
223,WTB Koda Steel Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'steel'], ['padding', 'dnax padding'], ['use', 'mtb, cross country'], ['dimensions', 'medium'], ['weight', 'medium'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",39.99,saddle,wtb
224,WTB Deva Steel Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'steel'], ['padding', 'dnax padding'], ['use', 'mtb, gravel, cross country'], ['dimensions', '145x260mm'], ['weight', '305g (approx)'], ['rail material', 'steel'], ['mtb', 'yes']]",35.99,saddle,wtb
236,WTB Deva Titanium Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'titanium'], ['padding', 'dna padding'], ['use', 'mtb, road, cross country, gravel'], ['dimensions', '145x260mm'], ['weight', '192g (approx)'], ['rail material', 'titanium'], ['road', 'yes'], ['mtb', 'yes']]",87.99,saddle,wtb
239,WTB Speed She Bike Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'chromoly (crmo)'], ['padding', 'hlx and gel padding'], ['use', 'mtb, road'], ['dimensions', '150x245mm'], ['gender', 'female'], ['weight', '296g (approx)'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",62.99,saddle,wtb
247,WTB Volt Titanium Bike Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['padding', 'dna padding'], ['rail material', 'titanium'], ['use', 'mtb, gravel, cross country'], ['dimensions', 'narrow'], ['weight', 'narrow'], ['rail material', 'titanium'], ['mtb', 'yes']]",107.99,saddle,wtb
258,WTB Silverado Chromoly Bike Saddle,"[['cover material', 'microfibre'], ['shell', 'flex-tuned'], ['rail material', 'chromoly (crmo)'], ['padding', 'hlx padding'], ['use', 'mtb, road, cross country (xc)'], ['dimensions', 'narrow'], ['weight', 'narrow'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",62.99,saddle,wtb
