AnimeId;PersonId;Role
30654;35787;Sound Director
30654;51635;Episode Director
30654;1602;Script
30654;6929;Script
30654;6929;Series Composition
30654;42541;Storyboard
30654;186;Theme Song Performance
30654;9593;Theme Song Performance
30654;36999;Theme Song Lyrics
30654;39084;Theme Song Arrangement
30654;39084;Theme Song Composition
30654;46549;Theme Song Lyrics
30654;46549;Theme Song Performance
30654;46549;Inserted Song Performance
30654;270;Theme Song Performance
30654;15743;Theme Song Performance
30654;19834;Theme Song Performance
30654;49298;Key Animation
30654;34845;ADR Director
30654;5316;Executive Producer
30654;29341;Animation Director
30654;39195;Mechanical Design
30654;39194;Color Design
30654;35783;Character Design
30654;35783;Chief Animation Director
30654;3152;Original Creator
30654;38192;Director of Photography
30654;35789;Art Director
30654;7543;Character Design
30654;17605;Assistant Director
30654;5171;Music
30654;47112;Key Animation
30654;35785;Chief Animation Director
30654;16643;ADR Director
30659;6065;Director
30663;37765;Director
30663;37765;Script
30663;37765;Theme Song Lyrics
30663;37927;Theme Song Performance
30663;37766;Theme Song Composition
30663;568;Theme Song Performance
30664;28807;Director
30665;28807;Director
30666;28807;Director
30667;28807;Director
30668;48894;Director
30668;28807;Director
30669;28807;Director
30673;27865;Director
30679;2067;Director
30679;2067;Series Composition
30679;26233;Director
30679;15577;Script
30679;22231;Original Character Design
30679;39396;Character Design
30679;12119;Character Design
30679;3177;Character Design
30694;253;Producer
30694;253;ADR Director
30694;16685;Director
30694;50592;Director
30694;50592;Episode Director
30694;50592;Storyboard
30694;12867;Director
30694;12867;Episode Director
30694;12867;Storyboard
30694;47941;Director
30694;47941;Episode Director
30694;47941;Storyboard
30694;43250;Episode Director
30694;43250;Storyboard
30694;47976;Episode Director
30694;47976;Storyboard
30694;51363;Episode Director
30694;51363;Storyboard
30694;40450;Episode Director
30694;40450;Storyboard
30694;47645;Episode Director
30694;47645;Storyboard
30694;49099;Script
30694;14339;Script
30694;32969;Storyboard
30694;40519;Storyboard
30694;8698;Storyboard
30694;40537;Storyboard
30694;5659;Storyboard
30694;39022;Storyboard
30694;11924;Storyboard
30694;11924;Key Animation
30694;20058;Storyboard
30694;41129;Storyboard
30694;1901;Storyboard
30694;1901;Original Creator
30694;1901;Original Character Design
30694;35739;Storyboard
30694;35739;Character Design
30694;35739;Key Animation
30694;35739;Animation Director
30694;35739;Chief Animation Director
30694;32661;Theme Song Performance
30694;47889;Theme Song Performance
30694;38026;Theme Song Performance
30694;47690;Theme Song Arrangement
30694;11970;Theme Song Performance
30694;11970;Theme Song Lyrics
30694;48925;Theme Song Performance
30694;27397;Key Animation
30694;1830;ADR Director
30694;5316;Executive Producer
30694;19173;Key Animation
30694;48837;Key Animation
30694;42829;Key Animation
30694;35461;Animation Director
30694;47411;Key Animation
30694;47411;Animation Director
30694;7491;Inserted Song Performance
30694;7974;ADR Director
30694;15627;Key Animation
30694;7937;Key Animation
30694;47908;Key Animation
30694;47908;Animation Director
30694;38995;Editing
30694;40131;Key Animation
30694;43251;Animation Director
30694;43251;Key Animation
30694;38681;Key Animation
30694;8804;Key Animation
30694;8804;Animation Director
30694;31851;Music
30694;47412;Animation Director
30694;47412;Key Animation
30694;47732;Animation Director
30694;8469;Assistant Animation Director
30694;8469;Animation Director
30694;8469;Key Animation
30694;19431;Original Character Design
30694;47112;Key Animation
30694;47670;Key Animation
30694;47969;Key Animation
30694;39190;Animation Director
30694;41280;Key Animation
30695;37828;Director
30695;40880;Script
30695;41262;Theme Song Performance
30695;17215;Theme Song Performance
30695;48766;Key Animation
30695;8815;Key Animation
30695;31861;Music
30695;2374;Original Character Design
30695;7464;Music
30695;49740;Director of Photography
30695;40882;Art Director
30695;49236;Key Animation
30695;47911;Key Animation
30695;12845;Key Animation
30695;3940;Original Creator
30695;39990;Character Design
30695;39990;Chief Animation Director
30704;12300;Director
30705;16165;Script
30705;37834;Script
30705;16635;Theme Song Performance
30705;32709;Theme Song Composition
30705;32709;Theme Song Lyrics
30705;32709;Theme Song Arrangement
30705;42534;Planning
30705;53454;Director of Photography
30705;39678;Color Design
30705;17097;Music
30705;37831;Character Design
30709;5640;Director
30709;19978;Theme Song Performance
30709;19978;Theme Song Lyrics
30709;3695;Original Creator
30709;38060;Chief Animation Director
30709;38060;Character Design
30711;253;Producer
30711;11547;Episode Director
30711;11547;Storyboard
30711;90;Theme Song Performance
30711;40210;Key Animation
30711;1877;Original Character Design
30711;5316;Executive Producer
30711;46138;Key Animation
30711;3067;Original Creator
30711;3066;Original Creator
30711;49299;Chief Animation Director
30714;11437;Original Creator
30714;9715;Original Character Design
30721;51639;Producer
30721;24561;Director
30721;24561;Character Design
30721;49301;Episode Director
30721;49301;Storyboard
30721;21727;Animation Director
30721;40438;Editing
30721;40033;Music
30721;49236;Key Animation
30723;25665;Original Creator
30727;7268;Director
30727;35673;Sound Director
30727;53329;Episode Director
30727;22237;Script
30727;22237;Series Composition
30727;22237;Original Creator
30727;15651;Theme Song Performance
30727;47942;Theme Song Performance
30727;15319;Theme Song Lyrics
30727;38939;Color Design
30727;7496;Music
30727;46495;Key Animation
30727;48923;Key Animation
30727;48068;Key Animation
30727;48459;Assistant Director
30727;46142;Key Animation
30727;48423;2nd Key Animation
30727;22231;Original Character Design
30727;51825;Animation Director
30727;51489;Animation Director
30727;51489;Assistant Animation Director
30727;39649;Key Animation
30727;47114;Animation Director
30727;39983;Character Design
30727;39067;Director of Photography
30727;46813;Director of Photography
30727;42203;Animation Director
30732;11987;Director
30732;11987;Script
30732;11987;Storyboard
30736;11626;Director
30736;11626;Sound Director
30736;39291;Episode Director
30736;10805;Episode Director
30736;6856;Episode Director
30736;6856;Storyboard
30736;40859;Script
30736;40859;Series Composition
30736;6889;Storyboard
30736;6889;Animation Director
30736;6889;Key Animation
30736;6889;Assistant Animation Director
30736;7282;Storyboard
30736;5812;Storyboard
30736;12701;Storyboard
30736;49425;Storyboard
30736;5392;Storyboard
30736;29025;Storyboard
30736;6465;Storyboard
30736;12352;Storyboard
30736;37098;Theme Song Performance
30736;31371;Theme Song Composition
30736;31371;Theme Song Performance
30736;31371;Theme Song Lyrics
30736;31371;Theme Song Arrangement
30736;45760;Theme Song Performance
30736;51369;Key Animation
30736;10419;Key Animation
30736;10419;Chief Animation Director
30736;10419;Animation Director
30736;10419;Assistant Animation Director
30736;37597;Editing
30736;6573;Music
30736;47111;Key Animation
30736;47105;Animation Director
30736;5991;Key Animation
30736;34469;Art Director
30736;7427;Character Design
30736;24369;Key Animation
30736;51749;Animation Director
30736;51749;Assistant Animation Director
30736;47547;2nd Key Animation
30736;47547;Animation Check
30736;47547;In-Between Animation
30736;7594;Assistant Animation Director
30736;34561;Director of Photography
30736;48768;Character Design
30738;38286;Director
30738;38287;Director
30738;38285;Director
30738;38285;Planning
30738;38284;Script
30738;12454;Executive Producer
30738;17817;Inserted Song Performance
30738;36;ADR Director
30738;36035;Original Creator
30738;38288;Music
30739;9591;Original Creator
30740;7165;Director
30740;8834;Sound Director
30740;5957;Script
30740;5957;Series Composition
30740;41074;Theme Song Performance
30740;41074;Theme Song Composition
30740;41074;Theme Song Lyrics
30740;38976;Music
30740;38730;Color Design
30740;38975;Music
30740;38727;Music
30740;38725;Chief Animation Director
30740;38725;Character Design
30740;38726;Chief Animation Director
30740;38726;Character Design
30740;47109;Key Animation
30740;32717;Art Director
30740;15267;Original Character Design
30740;16751;Art Director
30740;38729;Director of Photography
30740;8064;Key Animation
30740;2666;Original Creator
30740;1938;Original Creator
30740;38728;Editing
30743;20615;Director
30743;20615;Key Animation
30743;186;Script
30743;23779;Character Design
30743;185;Original Character Design
30745;8129;Director
30745;53;Inserted Song Performance
30745;34825;Chief Animation Director
30745;21323;Original Character Design
30745;8084;Director of Photography
30745;16135;Inserted Song Performance
30745;21791;Original Creator
30745;8478;Inserted Song Performance
30746;30623;Director
30746;30623;Character Design
30746;28805;Sound Director
30746;31245;Original Creator
30746;38658;Music
30749;53277;Producer
30749;17913;Director
30749;8074;Sound Director
30749;37717;Script
30749;48509;Script
30749;48261;Storyboard
30749;31583;Storyboard
30749;28911;Theme Song Performance
30749;12505;Theme Song Performance
30749;23511;Original Creator
30749;15655;Series Composition
30749;20270;Original Character Design
30749;35783;Character Design
30749;14045;Music
30749;48020;Art Director
30749;42524;Editing
30749;47114;Animation Director
30749;48519;Director of Photography
30752;15269;Director
30753;15269;Director
30757;6757;Director
30757;8074;Sound Director
30757;27775;Episode Director
30757;53557;Episode Director
30757;53557;Storyboard
30757;53557;Animation Director
30757;52277;Episode Director
30757;52277;Storyboard
30757;52271;Episode Director
30757;52271;Storyboard
30757;52271;Animation Director
30757;52271;Character Design
30757;28991;Script
30757;28991;Series Composition
30757;27469;Theme Song Performance
30757;51299;2nd Key Animation
30757;29341;Special Effects
30757;38688;Art Director
30757;38685;Original Character Design
30757;8298;Art Director
30757;38687;Color Design
30757;25997;Character Design
30757;38689;Editing
30757;51298;2nd Key Animation
30761;40495;Key Animation
30761;40495;Animation Director
30761;40495;Character Design
30761;7197;Original Character Design
30762;22115;Director
30762;37954;Screenplay
30767;1938;Original Creator
30778;44528;Director
30778;44528;Episode Director
30778;44528;Storyboard
30778;30689;Sound Director
30778;53329;Episode Director
30778;53329;Storyboard
30778;35405;Script
30778;28921;Theme Song Lyrics
30778;45129;Theme Song Performance
30778;25863;Theme Song Composition
30778;5316;Executive Producer
30778;40130;Key Animation
30778;41140;Key Animation
30778;1882;Original Creator
30778;1882;Executive Producer
30778;1882;Original Character Design
30778;40912;Animation Director
30778;41228;Key Animation
30778;41466;Animation Director
30778;17989;Key Animation
30778;40844;Key Animation
30778;5070;Music
30778;11630;ADR Director
30778;38892;Chief Animation Director
30778;38892;Character Design
30782;29161;Director
30782;38120;Sound Director
30782;30845;Script
30782;30845;Series Composition
30782;5316;Executive Producer
30782;38119;Director of Photography
30782;33715;Editing
30782;2578;Original Character Design
30782;12355;Original Character Design
30782;51367;Editing
30782;11281;Character Design
30782;11281;Chief Animation Director
30782;11266;Original Character Design
30782;38118;Art Director
30782;4423;Original Character Design
30782;38117;Color Design
30782;48462;Sound Effects
30782;15357;Original Character Design
30790;11321;Director
30790;49099;Script
30790;40329;Theme Song Performance
30790;38245;Music
30790;11715;Original Creator
30790;6886;Character Design
30790;2076;Series Composition
30795;6837;Director
30795;8185;Sound Director
30795;41624;Storyboard
30795;41030;Theme Song Arrangement
30795;41030;Theme Song Composition
30795;11986;Theme Song Performance
30795;11184;Theme Song Performance
30795;11784;Theme Song Performance
30795;26063;Theme Song Performance
30795;17247;Theme Song Performance
30795;49684;Background Art
30795;47107;Key Animation
30795;47111;Assistant Animation Director
30795;47111;Animation Director
30795;47111;Key Animation
30795;46137;2nd Key Animation
30795;46137;Key Animation
30795;46726;Animation Director
30795;41196;Key Animation
30795;41196;Animation Director
30795;14791;Music
30795;39941;Animation Director
30795;39941;Character Design
30795;10519;Key Animation
30795;10519;Animation Director
30795;3163;Original Creator
30795;41388;Recording Assistant
30795;36942;Character Design
30795;39940;Series Composition
30795;10262;Key Animation
30795;47112;Key Animation
30795;47563;Key Animation
30795;38244;Art Director
30803;15169;Original Creator
30806;32281;Producer
30806;32281;Theme Song Composition
30806;32281;Theme Song Arrangement
30806;32281;Music
30806;53642;Producer
30806;34473;Director
30806;6549;Sound Director
30806;39971;Storyboard
30806;24265;Theme Song Performance
30806;12490;Theme Song Performance
30806;8544;Theme Song Performance
